iter	Logloss
2581	0.2630857502
2582	0.2629792219
2583	0.2628922287
2584	0.2627905306
2585	0.2626750895
2586	0.2625629188
2587	0.2625329926
2588	0.2624667837
2589	0.2623517113
2590	0.2623070908
2591	0.2622447046
2592	0.2621667825
2593	0.2621220821
2594	0.2620754105
2595	0.2619772524
2596	0.261923097
2597	0.2618373511
2598	0.2617136602
2599	0.261666102
2600	0.2615996736
2601	0.261539476
2602	0.2614629791
2603	0.2613832169
2604	0.2612754443
2605	0.2611918187
2606	0.2611460141
2607	0.2610292533
2608	0.260967367
2609	0.2608450175
2610	0.2607627906
2611	0.2606804633
2612	0.2606236981
2613	0.2605171072
2614	0.2604672829
2615	0.2604223125
2616	0.2603218121
2617	0.2602598917
2618	0.2601894008
2619	0.2600787558
2620	0.2600082655
2621	0.2598994785
2622	0.2598225286
2623	0.2597713094
2624	0.2596615867
2625	0.2595838092
2626	0.2594912453
2627	0.2594114322
2628	0.2593304613
2629	0.2592715522
2630	0.259206039
2631	0.2591311274
2632	0.2590547143
2633	0.2589927392
2634	0.2589051139
2635	0.2587796402
2636	0.258708675
2637	0.2586327244
2638	0.2585884904
2639	0.2584306954
2640	0.258346334
2641	0.2582867481
2642	0.2582326927
2643	0.2581828332
2644	0.2581309198
2645	0.2580975175
2646	0.2579938066
2647	0.257911262
2648	0.2578118447
2649	0.2577544574
2650	0.2577017584
2651	0.2576456715
2652	0.2575343349
2653	0.2574004882
2654	0.2573206023
2655	0.257215741
2656	0.2571592019
2657	0.2571152505
2658	0.2570316408
2659	0.2569653295
2660	0.2568957031
2661	0.2567556987
2662	0.2566782951
2663	0.2566093633
2664	0.2565428213
2665	0.2564326042
2666	0.2563345748
2667	0.2562630047
2668	0.2562239775
2669	0.2561801055
2670	0.2561314373
2671	0.2560510285
2672	0.2559774321
2673	0.2559247705
2674	0.2558442216
2675	0.2557513212
2676	0.2556973151
2677	0.2556418996
2678	0.2555534096
2679	0.2555234745
2680	0.2554694387
2681	0.2553986828
2682	0.2553428085
2683	0.2552747738
2684	0.2552127357
2685	0.25513289
2686	0.2550608007
2687	0.2549659792
2688	0.2548203105
2689	0.2547825079
2690	0.2547425021
2691	0.2546740519
2692	0.2545600758
2693	0.25449177
2694	0.2544106953
2695	0.2543487916
2696	0.2542841043
2697	0.2541377248
2698	0.2540965528
2699	0.254029551
2700	0.2539280642
2701	0.2538955966
2702	0.2538511161
2703	0.2537628255
2704	0.2537153664
2705	0.2536327363
2706	0.2535263427
2707	0.2534535822
2708	0.2533706188
2709	0.2533116573
2710	0.2532187586
2711	0.2531472286
2712	0.2530492711
2713	0.2529862846
2714	0.252903334
2715	0.2528434554
2716	0.2528029375
2717	0.2527325145
2718	0.2525955216
2719	0.2525490376
2720	0.2524765016
2721	0.2524314957
2722	0.2523825652
2723	0.2523299263
2724	0.2522733966
2725	0.2521988852
2726	0.2521475704
2727	0.2520858745
2728	0.2519868764
2729	0.2519078242
2730	0.2518473424
2731	0.2517657053
2732	0.2516393955
2733	0.2515486958
2734	0.2514674186
2735	0.2513898125
2736	0.2513251246
2737	0.2512499326
2738	0.2511774584
2739	0.2510663461
2740	0.250977793
2741	0.2509247128
2742	0.2508796378
2743	0.2508468143
2744	0.2507679766
2745	0.2506801213
2746	0.2505823936
2747	0.2504417942
2748	0.2503264475
2749	0.2502432816
2750	0.2501882586
2751	0.2501475727
2752	0.2500764867
2753	0.2499921108
2754	0.2499362028
2755	0.2499011604
2756	0.2498457024
2757	0.2497716996
2758	0.2496950191
2759	0.2496167965
2760	0.2495820447
2761	0.2495200999
2762	0.2494189407
2763	0.2493090504
2764	0.249238681
2765	0.2491823587
2766	0.2491119504
2767	0.2490308899
2768	0.2489780424
2769	0.2488703094
2770	0.248823375
2771	0.2487628037
2772	0.2486405622
2773	0.2485542101
2774	0.2485072662
2775	0.248392512
2776	0.2483416767
2777	0.2482081667
2778	0.2481794853
2779	0.2481191997
2780	0.2480788234
2781	0.2480018962
2782	0.2479299331
2783	0.2478800857
2784	0.2477890035
2785	0.2476891866
2786	0.2476229396
2787	0.2475356956
2788	0.2474630565
2789	0.2474090354
2790	0.2472965456
2791	0.2472742186
2792	0.2471698737
2793	0.2470857067
2794	0.2470345323
2795	0.2469396501
2796	0.2468630847
2797	0.2468110058
2798	0.2467602618
2799	0.2467030943
2800	0.2466245083
2801	0.2465268367
2802	0.2464687129
2803	0.2463983244
2804	0.246334111
2805	0.2462980855
2806	0.2462249402
2807	0.2461830759
2808	0.2461478609
2809	0.2460958286
2810	0.2460114395
2811	0.2459246199
2812	0.2458368993
2813	0.2457428172
2814	0.2456858652
2815	0.2456043715
2816	0.2455304298
2817	0.2454655696
2818	0.2454095969
2819	0.2453582558
2820	0.2453175406
2821	0.2452694694
2822	0.2451741411
2823	0.2451237773
2824	0.2449589812
2825	0.2448884799
2826	0.2448478169
2827	0.2447757594
2828	0.2447215829
2829	0.2446440912
2830	0.2445460365
2831	0.2444626736
2832	0.2443357266
2833	0.2442339516
2834	0.2441679033
2835	0.2441093403
2836	0.2440276532
2837	0.2439494384
2838	0.2438751228
2839	0.2438244874
2840	0.2437594207
2841	0.2436899237
2842	0.2436248485
2843	0.2435679761
2844	0.2434495834
2845	0.243391912
2846	0.2433465128
2847	0.2432944112
2848	0.2432561362
2849	0.2431577257
2850	0.2430769691
2851	0.2430189136
2852	0.2429683759
2853	0.2428502364
2854	0.242788984
2855	0.2427432245
2856	0.2426466335
2857	0.2425507477
2858	0.2424964676
2859	0.2424642513
2860	0.2423833233
2861	0.2423166952
2862	0.2422350395
2863	0.24214562
2864	0.2420853468
2865	0.2420148197
2866	0.2419342955
2867	0.2418901237
2868	0.2418182253
2869	0.2417548313
2870	0.2416647381
2871	0.2416055425
2872	0.2415499841
2873	0.2414229075
2874	0.2413684949
2875	0.2413101934
2876	0.2412528793
2877	0.2412079487
2878	0.24114064
2879	0.2410542719
2880	0.2409896744
2881	0.2408578306
2882	0.2407857575
2883	0.2406999971
2884	0.2406187167
2885	0.2405453862
2886	0.2404999854
2887	0.2404622919
2888	0.2403538891
2889	0.2402826241
2890	0.2401940157
2891	0.2401200891
2892	0.2400657812
2893	0.2400216374
2894	0.2399555848
2895	0.2398966966
2896	0.239853002
2897	0.2397262725
2898	0.2396815545
2899	0.2396239245
2900	0.2395616548
2901	0.2394860095
2902	0.2394387001
2903	0.2393411669
2904	0.2392865202
2905	0.2392068422
2906	0.2391116086
2907	0.2390443401
2908	0.2389853101
2909	0.2389034151
2910	0.2388145345
2911	0.2387284057
2912	0.2386531166
2913	0.2386237893
2914	0.2385378523
2915	0.2384701453
2916	0.238417692
2917	0.2383430201
2918	0.238290232
2919	0.2382017928
2920	0.2381531845
2921	0.2380450607
2922	0.2379905829
2923	0.2378934213
2924	0.2378267542
2925	0.2377791001
2926	0.2377331696
2927	0.2376386032
2928	0.2375716283
2929	0.2375070453
2930	0.2374590828
2931	0.2374086813
2932	0.2373086089
2933	0.2372274047
2934	0.2371972197
2935	0.237135964
2936	0.2370386754
2937	0.2369477286
2938	0.2368859087
2939	0.2368308912
2940	0.2367777244
2941	0.2367319623
2942	0.2366516926
2943	0.2365468821
2944	0.2364905996
2945	0.2364164992
2946	0.2363076672
2947	0.236252331
2948	0.2361672195
2949	0.2360575232
2950	0.2360222317
2951	0.2359710591
2952	0.235919085
2953	0.2358635327
2954	0.2357958087
2955	0.2357297734
2956	0.2356266964
2957	0.2355808206
2958	0.2355297242
2959	0.2355001303
2960	0.2354140682
2961	0.235365439
2962	0.2352530285
2963	0.2351658717
2964	0.2351387129
2965	0.2350365615
2966	0.2349949487
2967	0.2349324903
2968	0.2348791526
2969	0.2348257516
2970	0.2347261017
2971	0.2346746126
2972	0.2346426645
2973	0.2345530238
2974	0.2344945577
2975	0.2344270429
2976	0.2343781034
2977	0.2343145491
2978	0.2341783085
2979	0.2341209135
2980	0.2340546484
2981	0.2339750381
2982	0.2338823779
2983	0.2338475916
2984	0.2337764791
2985	0.2337189085
2986	0.233639368
2987	0.2335888811
2988	0.2335304622
2989	0.2334743864
2990	0.2334379834
2991	0.2333933669
2992	0.2333078703
2993	0.2332638426
2994	0.2332113452
2995	0.2331780755
2996	0.2331200379
2997	0.233001891
2998	0.2329324242
2999	0.2328761048
3000	0.2328516475
3001	0.2327929089
3002	0.2327532357
3003	0.2327020133
3004	0.2326429162
3005	0.2325804709
3006	0.2324992235
3007	0.2324439825
3008	0.232389433
3009	0.2323333995
3010	0.2322466288
3011	0.2321551942
3012	0.232019136
3013	0.2319457374
3014	0.2318973442
3015	0.231858252
3016	0.2317845497
3017	0.2316700366
3018	0.2316088246
3019	0.2315593741
3020	0.2315015512
3021	0.2314620294
3022	0.2313359459
3023	0.2312888529
3024	0.2312270161
3025	0.2312087576
3026	0.2311528741
3027	0.2311016964
3028	0.2310284183
3029	0.2309391345
3030	0.2308315897
3031	0.2307942006
3032	0.230682668
3033	0.2306505096
3034	0.2305639858
3035	0.2304851603
3036	0.2304325273
3037	0.2303635251
3038	0.2303160392
3039	0.2302287363
3040	0.2301537418
3041	0.230089749
3042	0.2300465787
3043	0.2299901958
3044	0.2299555446
3045	0.2298798346
3046	0.2297935742
3047	0.229720966
3048	0.2296730715
3049	0.2295933122
3050	0.2295374424
3051	0.2295001437
3052	0.2294417729
3053	0.229374606
3054	0.229337141
3055	0.2292941613
3056	0.2292320714
3057	0.2291864069
3058	0.22912892
3059	0.2290381436
3060	0.2289985098
3061	0.2288835756
3062	0.2287601167
3063	0.2286919968
3064	0.228637635
3065	0.2285984693
3066	0.2285710009
3067	0.2285003373
3068	0.2284345752
3069	0.2283653162
3070	0.2282599092
3071	0.2282106083
3072	0.2281402341
3073	0.2280224349
3074	0.2279947432
3075	0.2279245187
3076	0.2278404264
3077	0.227774916
3078	0.2276768009
3079	0.2276184818
3080	0.2275508988
3081	0.227478952
3082	0.2274497592
3083	0.2273793089
3084	0.2273101675
3085	0.2272621861
3086	0.2271569231
3087	0.2270959027
3088	0.2270500563
3089	0.2269834916
3090	0.2269250781
3091	0.2268443289
3092	0.2267939816
3093	0.2266826011
3094	0.2265902008
3095	0.2265048122
3096	0.2264395905
3097	0.2263934827
3098	0.2263626523
3099	0.2262942948
3100	0.2262101982
3101	0.2261109648
3102	0.2260586706
3103	0.2260201959
3104	0.2259268265
3105	0.2258604753
3106	0.2258002901
3107	0.2257418572
3108	0.2256870913
3109	0.2255866793
3110	0.2255277536
3111	0.2254822503
3112	0.2254082996
3113	0.2253302024
3114	0.2252146754
3115	0.2251649244
3116	0.2250846811
3117	0.2250552326
3118	0.2250049169
3119	0.2249702124
3120	0.2249124621
3121	0.2248611756
3122	0.2247773802
3123	0.22473695
3124	0.2247064438
3125	0.2246400611
3126	0.2245943533
3127	0.2245352122
3128	0.2244404029
3129	0.2243749937
3130	0.2243061872
3131	0.2242360483
3132	0.2241749976
3133	0.2241237974
3134	0.2240458068
3135	0.2239924975
3136	0.2239372699
3137	0.2238656391
3138	0.2237987445
3139	0.2237010918
3140	0.2236399636
3141	0.2235795487
3142	0.2235110388
3143	0.2234715654
3144	0.2233851571
3145	0.2232878779
3146	0.2232114426
3147	0.2231792237
3148	0.2231106194
3149	0.2230113479
3150	0.2229478927
3151	0.2228884001
3152	0.2228062477
3153	0.2227250901
3154	0.2226590192
3155	0.2226133319
3156	0.2225337568
3157	0.2224540805
3158	0.2223848681
3159	0.2223055199
3160	0.2222352032
3161	0.2221874671
3162	0.2221357691
3163	0.2220755279
3164	0.2220370053
3165	0.2219839589
3166	0.2218865995
3167	0.2218178372
3168	0.2217083129
3169	0.2216680022
3170	0.2215867614
3171	0.2215202379
3172	0.2214385368
3173	0.2213862438
3174	0.2213230675
3175	0.221266913
3176	0.2212131278
3177	0.2211458739
3178	0.2210801243
3179	0.2210576113
3180	0.2210075015
3181	0.2209403147
3182	0.2208819889
3183	0.2208080644
3184	0.2207578358
3185	0.2206923209
3186	0.2206617965
3187	0.2205798058
3188	0.2205293437
3189	0.2204500885
3190	0.2203839515
3191	0.2203530032
3192	0.2203066404
3193	0.2202618074
3194	0.2202222682
3195	0.2201754932
3196	0.2200936616
3197	0.2199992467
3198	0.2199553399
3199	0.2198781191
3200	0.2197413995
3201	0.2196782644
3202	0.2195924634
3203	0.2195639693
3204	0.2195168131
3205	0.2194644646
3206	0.2194137575
3207	0.2193604423
3208	0.2192554931
3209	0.2192019829
3210	0.2190760451
3211	0.2190027186
3212	0.2189607982
3213	0.2189265417
3214	0.2189006327
3215	0.2188033905
3216	0.2187106448
3217	0.2186142477
3218	0.2185717333
3219	0.2185406222
3220	0.2184648421
3221	0.2184164533
3222	0.2183613146
3223	0.2183250589
3224	0.2182351828
3225	0.2181831587
3226	0.2180785486
3227	0.218019413
3228	0.2179565391
3229	0.2178760471
3230	0.2178410447
3231	0.2177742239
3232	0.2177136151
3233	0.2176694054
3234	0.2175577376
3235	0.2174841114
3236	0.2174068442
3237	0.217299524
3238	0.2172380772
3239	0.2171768671
3240	0.2171315232
3241	0.2170932243
3242	0.2170303876
3243	0.2169682829
3244	0.2169174231
3245	0.2168609046
3246	0.2167954436
3247	0.2167333623
3248	0.2166971093
3249	0.2166539174
3250	0.216598837
3251	0.2165052062
3252	0.2164497811
3253	0.2163645139
3254	0.2163158877
3255	0.2162231421
3256	0.2161433395
3257	0.2160954262
3258	0.2160511881
3259	0.216006155
3260	0.215946145
3261	0.2158988348
3262	0.2158243381
3263	0.2158018299
3264	0.2157264624
3265	0.2156816994
3266	0.2156329854
3267	0.2155502035
3268	0.2155150609
3269	0.2154537318
3270	0.2153676316
3271	0.2153020437
3272	0.2152531414
3273	0.2151959509
3274	0.2151212078
3275	0.215054793
3276	0.2149875024
3277	0.2149332139
3278	0.2149007621
3279	0.2148651378
3280	0.2148010826
3281	0.2147448957
3282	0.2146851945
3283	0.2146276085
3284	0.2145577898
3285	0.2145095163
3286	0.214454914
3287	0.2144092196
3288	0.2143848989
3289	0.2143508238
3290	0.2143050896
3291	0.2142430574
3292	0.2141940677
3293	0.2141720659
3294	0.21415127
3295	0.2141032817
3296	0.2140358748
3297	0.2139878359
3298	0.2139383404
3299	0.2138967925
3300	0.2138409387
3301	0.2137635952
3302	0.2137022591
3303	0.2136155633
3304	0.2135433686
3305	0.2134758379
3306	0.2133856432
3307	0.213337634
3308	0.2132964819
3309	0.2132172035
3310	0.2131825337
3311	0.213124584
3312	0.2130566041
3313	0.2130146442
3314	0.2129678624
3315	0.212920681
3316	0.2128924316
3317	0.2128492433
3318	0.212781924
3319	0.212772268
3320	0.2127216404
3321	0.2126526596
3322	0.2125805532
3323	0.2125193349
3324	0.2124487816
3325	0.2123915641
3326	0.212301567
3327	0.2122636393
3328	0.2122020223
3329	0.2121274965
3330	0.2120581655
3331	0.2119901226
3332	0.2119431264
3333	0.211934535
3334	0.2118977045
3335	0.2118601025
3336	0.2118250187
3337	0.2117818764
3338	0.2117442767
3339	0.2116825828
3340	0.2115979757
3341	0.2115328973
3342	0.2114942763
3343	0.2114456882
3344	0.21137899
3345	0.2112922273
3346	0.2112711157
3347	0.2112240405
3348	0.2111668997
3349	0.2111043542
3350	0.2110359478
3351	0.2109864392
3352	0.2109370822
3353	0.2108930312
3354	0.2108259494
3355	0.210736662
3356	0.2106870919
3357	0.2106093921
3358	0.2105003835
3359	0.2104074467
3360	0.2103695962
3361	0.2103165106
3362	0.2102619569
3363	0.2102262526
3364	0.2101998207
3365	0.2101410318
3366	0.2100962846
3367	0.2100144419
3368	0.2099570047
3369	0.2099267254
3370	0.2098709785
3371	0.2097972852
3372	0.2097261022
3373	0.2096230713
3374	0.2095874513
3375	0.2095444633
3376	0.2094530062
3377	0.2094093506
3378	0.2093723672
3379	0.2093140484
3380	0.2092704133
3381	0.2092011142
3382	0.2091674811
3383	0.20910508
3384	0.2090474759
3385	0.2089680524
3386	0.2088742118
3387	0.2088238562
3388	0.2087285709
3389	0.2086694809
3390	0.2086139042
3391	0.208598204
3392	0.208562874
3393	0.2085198092
3394	0.2084593615
3395	0.2083955293
3396	0.2083569168
3397	0.2082902585
3398	0.2081976938
3399	0.2081360619
3400	0.2080712532
3401	0.2080322989
3402	0.2079423546
3403	0.2078800705
3404	0.2078546516
3405	0.2077918788
3406	0.2077250861
3407	0.2076723021
3408	0.20759698
3409	0.2075587042
3410	0.2075157085
3411	0.2074898499
3412	0.2074388701
3413	0.2073517127
3414	0.2072594085
3415	0.2072260771
3416	0.2071609354
3417	0.2071004807
3418	0.2070366415
3419	0.2069507939
3420	0.206870442
3421	0.2068007912
3422	0.2067082732
3423	0.2066520049
3424	0.2065964834
3425	0.2065291933
3426	0.2064967418
3427	0.206468134
3428	0.2063976477
3429	0.2063347151
3430	0.2062795165
3431	0.2062214476
3432	0.2061254315
3433	0.2060802965
3434	0.2060678426
3435	0.2060022534
3436	0.2059277589
3437	0.2058103468
3438	0.2057451888
3439	0.2056492928
3440	0.2055822564
3441	0.2055427129
3442	0.2054699405
3443	0.205394102
3444	0.2053209524
3445	0.2052877556
3446	0.2052342794
3447	0.2051519994
3448	0.2051020135
3449	0.205037157
3450	0.2049781578
3451	0.2049381339
3452	0.2048737755
3453	0.204809397
3454	0.2047699124
3455	0.2047263039
3456	0.2046666116
3457	0.2045643703
3458	0.2045232006
3459	0.204492077
3460	0.2044243199
3461	0.204372316
3462	0.20428322
3463	0.2042232232
3464	0.2041788695
3465	0.2041406545
3466	0.204086792
3467	0.2039881955
3468	0.2039279118
3469	0.2038581967
3470	0.2038016964
3471	0.2037428828
3472	0.2037094856
3473	0.2036592592
3474	0.2036046388
3475	0.2035824438
3476	0.203512494
3477	0.203447993
3478	0.2033289607
3479	0.2033006194
3480	0.2032618908
3481	0.2031892108
3482	0.2031571526
3483	0.2030926067
3484	0.203028497
3485	0.2029582109
3486	0.2029191063
3487	0.2028839264
3488	0.2028373467
3489	0.2027855139
3490	0.2026742099
3491	0.2025964857
3492	0.2025508222
3493	0.202508488
3494	0.2024775008
3495	0.2023767714
3496	0.2023436249
3497	0.2022687571
3498	0.2022252405
3499	0.2021727927
3500	0.2021323727
3501	0.2020740308
3502	0.2020356102
3503	0.2020008398
3504	0.2019153288
3505	0.2018504197
3506	0.201811987
3507	0.2017182007
3508	0.201643171
3509	0.2015870057
3510	0.201506463
3511	0.2014308454
3512	0.2013468754
3513	0.2012939517
3514	0.2012436975
3515	0.2011973832
3516	0.2011347831
3517	0.2010811527
3518	0.2010335654
3519	0.2009794273
3520	0.2009227076
3521	0.200873618
3522	0.2008305456
3523	0.2007631856
3524	0.2007032325
3525	0.2006417146
3526	0.2006037922
3527	0.2005107433
3528	0.2004653885
3529	0.2004534405
3530	0.2003936672
3531	0.2003192864
3532	0.2002712086
3533	0.2002033931
3534	0.2001073234
3535	0.2000426699
3536	0.1999825067
3537	0.1999263208
3538	0.1998757535
3539	0.1998246251
3540	0.199740922
3541	0.1997071135
3542	0.1996512886
3543	0.1995372624
3544	0.1994395164
3545	0.1993427136
3546	0.1992936166
3547	0.1992300727
3548	0.1991713949
3549	0.1991118053
3550	0.199058176
3551	0.1990004705
3552	0.1989489881
3553	0.1988945778
3554	0.1988450116
3555	0.198781681
3556	0.1987349819
3557	0.1986768566
3558	0.1985890114
3559	0.1985329104
3560	0.1984585885
3561	0.1984060852
3562	0.1983425024
3563	0.1982580946
3564	0.1982273146
3565	0.1981498416
3566	0.1980739453
3567	0.1980167525
3568	0.1979903953
3569	0.1979175928
3570	0.1978730756
3571	0.1978318215
3572	0.1977832195
3573	0.197719173
3574	0.1976661034
3575	0.1976272562
3576	0.1975879236
3577	0.1975375575
3578	0.1974961251
3579	0.1974485081
3580	0.1973911675
3581	0.1973252669
3582	0.1972983893
3583	0.1972170252
3584	0.1971510755
3585	0.197087129
3586	0.1970303774
3587	0.1969527014
3588	0.1968859429
3589	0.1968399431
3590	0.1967797935
3591	0.1967174081
3592	0.1966406994
3593	0.1965838762
3594	0.1964914694
3595	0.1964470848
3596	0.196412655
3597	0.1963770891
3598	0.1962930668
3599	0.1962417071
3600	0.1962011413
3601	0.1961545696
3602	0.1961189377
3603	0.196075019
3604	0.1960123326
3605	0.1959645959
3606	0.1959196492
3607	0.1958928414
3608	0.1958657817
3609	0.1958073339
3610	0.1957498041
3611	0.195699702
3612	0.19560702
3613	0.1955709984
3614	0.1954772553
3615	0.1954240835
3616	0.1953717699
3617	0.1953008935
3618	0.1952249541
3619	0.195151999
3620	0.1950691067
3621	0.1950271116
3622	0.1949845324
3623	0.1949444403
3624	0.1949024673
3625	0.1948841946
3626	0.1948524052
3627	0.1947860656
3628	0.1947305705
3629	0.1946833121
3630	0.194621788
3631	0.1945634943
3632	0.1945158507
3633	0.1944713669
3634	0.1943892446
3635	0.1943132671
3636	0.1942559518
3637	0.1942262988
3638	0.1941486959
3639	0.1941113167
3640	0.1940361512
3641	0.1939782494
3642	0.1939437231
3643	0.1938953706
3644	0.1938432469
3645	0.1938074879
3646	0.1937592133
3647	0.1937011289
3648	0.1936612932
3649	0.1935866485
3650	0.1935050875
3651	0.1934592422
3652	0.1933967386
3653	0.1933654687
3654	0.1932887351
3655	0.1932209049
3656	0.193166862
3657	0.1930704909
3658	0.1930030002
3659	0.1929112551
3660	0.1928396134
3661	0.1927907311
3662	0.1927407974
3663	0.1927188353
3664	0.1926775161
3665	0.1925866944
3666	0.1925180046
3667	0.1924549152
3668	0.1924201756
3669	0.1923426944
3670	0.1923051373
3671	0.1922805114
3672	0.1922342759
3673	0.1921447258
3674	0.1920948112
3675	0.1920414314
3676	0.1919913838
3677	0.1919330006
3678	0.1918408664
3679	0.1917654759
3680	0.1917107908
3681	0.1916596259
3682	0.1915848956
3683	0.1915210416
3684	0.191477688
3685	0.1913766379
3686	0.1913225963
3687	0.1912589704
3688	0.191202002
3689	0.1911509387
3690	0.1910661793
3691	0.1909988455
3692	0.1909622231
3693	0.190894447
3694	0.1908094115
3695	0.1907684358
3696	0.1907280583
3697	0.1907040135
3698	0.190668496
3699	0.1906271502
3700	0.1905888702
3701	0.1905461344
3702	0.1904965475
3703	0.1904259856
3704	0.1903573165
3705	0.1902958069
3706	0.1902529907
3707	0.1901866183
3708	0.1901190831
3709	0.1900592007
3710	0.1900059811
3711	0.1899522358
3712	0.1898891792
3713	0.1898436413
3714	0.1897659554
3715	0.1897190875
3716	0.1896515449
3717	0.1896035269
3718	0.1895565909
3719	0.1895049745
3720	0.1894643857
3721	0.1894066733
3722	0.1893717519
3723	0.1892767166
3724	0.1892270347
3725	0.1891828567
3726	0.1891420969
3727	0.1890834129
3728	0.1890181011
3729	0.1889956109
3730	0.1889330213
3731	0.1888644154
3732	0.1888176794
3733	0.1887701008
3734	0.1887381242
3735	0.1887186287
3736	0.1886694212
3737	0.1886460865
3738	0.1886191165
3739	0.1885648484
3740	0.188511237
3741	0.1884539497
3742	0.1884088683
3743	0.1883555929
3744	0.1883218024
3745	0.1882396453
3746	0.1881706537
3747	0.1881252085
3748	0.1880897569
3749	0.1880444823
3750	0.1879894157
3751	0.1879340252
3752	0.1879032996
3753	0.1878638949
3754	0.1877923796
3755	0.1877266543
3756	0.1876876259
3757	0.1876477795
3758	0.1875950542
3759	0.1875485576
3760	0.1875135799
3761	0.1874481422
3762	0.1873788601
3763	0.1873308025
3764	0.187281872
3765	0.1872676359
3766	0.1872094176
3767	0.1871841811
3768	0.187105415
3769	0.1870318509
3770	0.186974949
3771	0.186875121
3772	0.1868475763
3773	0.1868011538
3774	0.1867690512
3775	0.1867178802
3776	0.1866603947
3777	0.1865714345
3778	0.1865373124
3779	0.1865085601
3780	0.1864230138
3781	0.1863615479
3782	0.1863064975
3783	0.1862601414
3784	0.1862034806
3785	0.1861597428
3786	0.1861278382
3787	0.1860867025
3788	0.186027088
3789	0.1859835706
3790	0.185934443
3791	0.1858747675
3792	0.185855375
3793	0.1858222455
3794	0.185784337
3795	0.1857276514
3796	0.1856415149
3797	0.1856241018
3798	0.1855794039
3799	0.1855337716
3800	0.18550214
3801	0.1854684212
3802	0.1854563381
3803	0.1854114679
3804	0.185347948
3805	0.1852974459
3806	0.1852418766
3807	0.185201939
3808	0.1851569949
3809	0.1851202613
3810	0.1850899705
3811	0.1850293356
3812	0.1849940519
3813	0.1849594077
3814	0.1849203122
3815	0.1848919243
3816	0.1848676661
3817	0.1848102338
3818	0.1847596075
3819	0.1847312393
3820	0.184695054
3821	0.1846497782
3822	0.1845971991
3823	0.1845475101
3824	0.1845009868
3825	0.1844438271
3826	0.1843805226
3827	0.1843276081
3828	0.1842928719
3829	0.184243734
3830	0.184216714
3831	0.184137313
3832	0.1841110396
3833	0.1840643512
3834	0.183979839
3835	0.1839180476
3836	0.1838725061
3837	0.1838191167
3838	0.1837522786
3839	0.1836915356
3840	0.1836195209
3841	0.1835643757
3842	0.1835043247
3843	0.183462961
3844	0.1833754837
3845	0.1833275389
3846	0.1832183697
3847	0.1831928476
3848	0.183127888
3849	0.1830582728
3850	0.1829850286
3851	0.1829590988
3852	0.1828742255
3853	0.1828149318
3854	0.1827602755
3855	0.1827268929
3856	0.1826771078
3857	0.1826391463
3858	0.1825678801
3859	0.182514427
3860	0.1824365331
3861	0.1823737794
3862	0.1822967594
3863	0.1822415201
3864	0.1821990701
3865	0.1821806295
3866	0.1821648184
3867	0.1821323722
3868	0.1820940317
3869	0.1820312774
3870	0.181980924
3871	0.1819203676
3872	0.1818807999
3873	0.1818366139
3874	0.1817768099
3875	0.1817320185
3876	0.1816714055
3877	0.181607371
3878	0.181552275
3879	0.1815112953
3880	0.1814734189
3881	0.1814229665
3882	0.1813693187
3883	0.181351995
3884	0.1812953883
3885	0.1812348267
3886	0.1811856813
3887	0.1811319359
3888	0.1810949856
3889	0.1810484905
3890	0.1810134574
3891	0.1809670299
3892	0.1809024317
3893	0.1808500716
3894	0.180796454
3895	0.1807648195
3896	0.1807454765
3897	0.1806984292
3898	0.1806616013
3899	0.1806411808
3900	0.1806112102
3901	0.1805678011
3902	0.1805070377
3903	0.1804606182
3904	0.1804381315
3905	0.1804148245
3906	0.1803447141
3907	0.1803144906
3908	0.1802665675
3909	0.1801890745
3910	0.1801182779
3911	0.1801036964
3912	0.1800827119
3913	0.1800574646
3914	0.1800016291
3915	0.1799598655
3916	0.1799046299
3917	0.1798544016
3918	0.1798013863
3919	0.1797717448
3920	0.179717196
3921	0.179671026
3922	0.1796203862
3923	0.1795947511
3924	0.1795402222
3925	0.1794639994
3926	0.1794273991
3927	0.1793931682
3928	0.179355105
3929	0.1792673148
3930	0.1792109517
3931	0.1791261478
3932	0.1790657563
3933	0.1790375634
3934	0.1790100795
3935	0.1789477066
3936	0.1789091256
3937	0.1788681962
3938	0.1788455917
3939	0.1788015516
3940	0.1787632677
3941	0.1787308738
3942	0.1786704945
3943	0.1786300949
3944	0.1785722463
3945	0.1785201379
3946	0.1784927172
3947	0.1784563938
3948	0.1783831836
3949	0.1783231062
3950	0.1782671174
3951	0.1782349489
3952	0.1781863176
3953	0.1781445284
3954	0.1780874405
3955	0.1779727998
3956	0.1779265395
3957	0.1778670497
3958	0.177791876
3959	0.1777555739
3960	0.1776965077
3961	0.1776115889
3962	0.1775767374
3963	0.1775176175
3964	0.177490017
3965	0.1774765418
3966	0.1774083317
3967	0.1773764122
3968	0.1773406674
3969	0.1773143478
3970	0.1772611443
3971	0.1772159592
3972	0.1771730866
3973	0.1771408387
3974	0.1770745298
3975	0.1770024534
3976	0.1769114724
3977	0.1768864858
3978	0.1768387136
3979	0.176797034
3980	0.1767316154
3981	0.1766593957
3982	0.1766159591
3983	0.1765977529
3984	0.1765171179
3985	0.1764713564
3986	0.176419457
3987	0.1763576368
3988	0.1763464274
3989	0.1762796085
3990	0.1762182936
3991	0.1761894096
3992	0.1761578054
